countryCode,flagUrl
CKO,https://eu5.paradoxwikis.com/images/2/27/Flag_CKO.png
CNA,https://eu5.paradoxwikis.com/images/3/36/Flag_CNA.png
MMA,https://eu5.paradoxwikis.com/images/a/ad/Flag_MMA.png
LNG,
CDL,https://eu5.paradoxwikis.com/images/0/02/Flag_CDL.png
CHH,https://eu5.paradoxwikis.com/images/e/e1/Flag_CHH.png
MHK,
MHN,
MTG,
MGN,https://eu5.paradoxwikis.com/images/3/3f/Flag_MGN.png
MHA,
MWO,
MGK,
YNJ,https://eu5.paradoxwikis.com/images/e/e2/Flag_YNJ.png
NWU,https://eu5.paradoxwikis.com/images/3/3b/Flag_NWU.png
NYZ,https://eu5.paradoxwikis.com/images/c/c1/Flag_NYZ.png
NLU,https://eu5.paradoxwikis.com/images/1/19/Flag_NLU.png
YJI,https://eu5.paradoxwikis.com/images/1/1c/Flag_YJI.png
BZH,https://eu5.paradoxwikis.com/images/d/dd/Flag_BZH.png
YAN,https://eu5.paradoxwikis.com/images/3/38/Flag_YAN.png
HQG,https://eu5.paradoxwikis.com/images/a/a3/Flag_HQG.png
NNN,
AGN,
MLE,
JSI,
SPG,
NGZ,
LLS,https://eu5.paradoxwikis.com/images/0/04/Flag_LLS.png
CGZ,
XLG,
WDG,
RND,
DCN,https://eu5.paradoxwikis.com/images/a/ad/Flag_DCN.png
WNG,https://eu5.paradoxwikis.com/images/2/2d/Flag_WNG.png
MHU,
LBO,
YNL,
ZNX,https://eu5.paradoxwikis.com/images/9/9f/Flag_ZNX.png
WSA,
ZYI,
QJG,
YZO,
MLG,
LLN,
LXG,
GGX,https://eu5.paradoxwikis.com/images/5/5b/Flag_GGX.png
SZG,
SXI,https://eu5.paradoxwikis.com/images/6/6b/Flag_SXI.png
CLE,https://eu5.paradoxwikis.com/images/5/5d/Flag_CLE.png
BZU,
NPG,
RNG,https://eu5.paradoxwikis.com/images/2/20/Flag_RNG.png
GNG,
ZNZ,
SZU,
ZGL,
TGY,
GLU,
RGM,
TNP,
SGZ,
DWG,
YGS,
BJG,
YYG,
PCD,
SZH,https://eu5.paradoxwikis.com/images/d/d0/Flag_SZH.png
YNH,
TXI,
TGR,
QGS,
WZH,https://eu5.paradoxwikis.com/images/5/58/Flag_WZH.png
PTZ,https://eu5.paradoxwikis.com/images/8/8f/Flag_PTZ.png
LGQ,
RGS,https://eu5.paradoxwikis.com/images/4/47/Flag_RGS.png
BNI,
COG,
XNL,
ALI,https://eu5.paradoxwikis.com/images/1/1e/Flag_ALI.png
SDG,https://eu5.paradoxwikis.com/images/3/33/Flag_SDG.png
PYE,https://eu5.paradoxwikis.com/images/a/a8/Flag_PYE.png
DZH,https://eu5.paradoxwikis.com/images/e/e3/Flag_DZH.png
XNG,https://eu5.paradoxwikis.com/images/b/bd/Flag_XNG.png
PDG,
PDN,https://eu5.paradoxwikis.com/images/3/3e/Flag_PDN.png
PGB,
PAN,https://eu5.paradoxwikis.com/images/4/4c/Flag_PAN.png
YNN,https://eu5.paradoxwikis.com/images/4/44/Flag_YNN.png
LIN,https://eu5.paradoxwikis.com/images/1/11/Flag_LIN.png
NLG,https://eu5.paradoxwikis.com/images/b/ba/Flag_NLG.png
SHG,
QYN,https://eu5.paradoxwikis.com/images/9/9d/Flag_QYN.png
NDN,
DLN,
XCG,
YSN,
TNZ,https://eu5.paradoxwikis.com/images/5/5a/Flag_TNZ.png
ADG,
DYG,
ZNN,
TPG,
SMG,
SGS,
GNN,https://eu5.paradoxwikis.com/images/8/83/Flag_GNN.png
LZO,
FZH,
LZI,https://eu5.paradoxwikis.com/images/5/59/Flag_LZI.png
SZI,
DYN,
LTU,
GZH,
LPG,
ZLD,
HZH,
XSY,https://eu5.paradoxwikis.com/images/a/a2/Flag_XSY.png
AHI,https://eu5.paradoxwikis.com/images/1/16/Flag_AHI.png
ALY,https://eu5.paradoxwikis.com/images/9/9e/Flag_ALY.png
ATQ,https://eu5.paradoxwikis.com/images/d/d1/Flag_ATQ.png
AYD,https://eu5.paradoxwikis.com/images/e/e3/Flag_AYD.png
BFR,https://eu5.paradoxwikis.com/images/2/2f/Flag_BFR.png
CIL,https://eu5.paradoxwikis.com/images/0/0c/Flag_CIL.png
CND,https://eu5.paradoxwikis.com/images/1/1b/Flag_CND.png
CYP,https://eu5.paradoxwikis.com/images/d/d8/Flag_CEP.png
KOJ,https://eu5.paradoxwikis.com/images/6/65/Flag_KOJ.png
DIL,https://eu5.paradoxwikis.com/images/3/39/Flag_DIL.png
DUL,https://eu5.paradoxwikis.com/images/4/47/Flag_DUL.png
ERE,https://eu5.paradoxwikis.com/images/2/26/Flag_ERE.png
GRM,https://eu5.paradoxwikis.com/images/e/ed/Flag_GRM.png
HMD,https://eu5.paradoxwikis.com/images/3/3a/Flag_HMD.png
HCI,https://eu5.paradoxwikis.com/images/0/0d/Flag_HCI.png
HSN,https://eu5.paradoxwikis.com/images/0/02/Flag_HSN.png
INA,https://eu5.paradoxwikis.com/images/f/f6/Flag_INA.png
KAR,https://eu5.paradoxwikis.com/images/8/81/Flag_KAR.png
KBD,https://eu5.paradoxwikis.com/images/1/1a/Flag_KBD.png
KRD,https://eu5.paradoxwikis.com/images/2/21/Flag_KRD.png
MEN,https://eu5.paradoxwikis.com/images/d/d1/Flag_MEN.png
TVS,https://eu5.paradoxwikis.com/images/6/68/Flag_TVS.png
SHP,https://eu5.paradoxwikis.com/images/7/78/Flag_SHP.png
SRU,https://eu5.paradoxwikis.com/images/6/66/Flag_SRU.png
SUT,https://eu5.paradoxwikis.com/images/2/2e/Flag_SUT.png
BHT,https://eu5.paradoxwikis.com/images/8/88/Flag_BHT.png
BIN,https://eu5.paradoxwikis.com/images/2/21/Flag_BIN.png
BIT,
CEM,https://eu5.paradoxwikis.com/images/9/9b/Flag_CEM.png
DMB,https://eu5.paradoxwikis.com/images/f/fc/Flag_DMB.png
DSN,https://eu5.paradoxwikis.com/images/6/6b/Flag_DSN.png
EGL,https://eu5.paradoxwikis.com/images/7/7b/Flag_EGL.png
HKK,
HZN,
HZR,https://eu5.paradoxwikis.com/images/5/58/Flag_HZR.png
JLM,https://eu5.paradoxwikis.com/images/7/7e/Flag_JLM.png
MZJ,
MUS,
SOH,
ZRQ,https://eu5.paradoxwikis.com/images/6/6b/Flag_ZRQ.png
ZZR,
KIL,https://eu5.paradoxwikis.com/images/0/0e/Flag_KIL.png
TDJ,https://eu5.paradoxwikis.com/images/c/c2/Flag_TDJ.png
TEK,https://eu5.paradoxwikis.com/images/2/27/Flag_TEK.png
TRE,https://eu5.paradoxwikis.com/images/4/41/Flag_TRE.png
TUR,https://eu5.paradoxwikis.com/images/e/e1/Flag_TUR.png
JAL,https://eu5.paradoxwikis.com/images/3/3d/Flag_JAL.png
ATZ,https://eu5.paradoxwikis.com/images/5/51/Flag_ATZ.png
HLL,https://eu5.paradoxwikis.com/images/e/e3/Flag_HLL.png
KKL,https://eu5.paradoxwikis.com/images/0/00/Flag_KKL.png
IHB,
ARD,https://eu5.paradoxwikis.com/images/f/f8/Flag_ARD.png
DML,https://eu5.paradoxwikis.com/images/9/91/Flag_DML.png
HBN,
HDR,
HNY,
KLR,https://eu5.paradoxwikis.com/images/e/e7/Flag_KLR.png
KTW,
KEL,https://eu5.paradoxwikis.com/images/6/65/Flag_KEL.png
KRI,
MKW,
RKL,https://eu5.paradoxwikis.com/images/a/a2/Flag_RKL.png
SLI,
SYY,https://eu5.paradoxwikis.com/images/5/53/Flag_SYY.png
ZBR,
AAL,https://eu5.paradoxwikis.com/images/c/c2/Flag_AAL.png
AMR,https://eu5.paradoxwikis.com/images/b/bc/Flag_AMR.png
FDL,https://eu5.paradoxwikis.com/images/c/c1/Flag_FDL.png
DGE,https://eu5.paradoxwikis.com/images/5/5d/Flag_DGE.png
OGK,
STY,https://eu5.paradoxwikis.com/images/5/53/Flag_STY.png
CRH,https://eu5.paradoxwikis.com/images/6/62/Flag_CRH.png
LBV,https://eu5.paradoxwikis.com/images/6/61/Flag_LBV.png
UBV,https://eu5.paradoxwikis.com/images/9/9c/Flag_UBV.png
EIC,https://eu5.paradoxwikis.com/images/5/53/Flag_EIC.png
WEI,https://eu5.paradoxwikis.com/images/5/5c/Flag_WEI.png
HNB,https://eu5.paradoxwikis.com/images/4/42/Flag_HNB.png
WBG,https://eu5.paradoxwikis.com/images/f/f7/Flag_WBG.png
RIE,https://eu5.paradoxwikis.com/images/3/3c/Flag_RIE.png
AUG,https://eu5.paradoxwikis.com/images/8/87/Flag_AUG.png
AGC,https://eu5.paradoxwikis.com/images/5/59/Flag_AGC.png
BXN,https://eu5.paradoxwikis.com/images/f/ff/Flag_BXN.png
TIR,https://eu5.paradoxwikis.com/images/e/ed/Flag_TIR.png
WER,https://eu5.paradoxwikis.com/images/1/1b/Flag_WER.png
MBZ,https://eu5.paradoxwikis.com/images/6/6f/Flag_MBZ.png
MFK,https://eu5.paradoxwikis.com/images/f/f1/Flag_MFK.png
STG,https://eu5.paradoxwikis.com/images/7/71/Flag_STG.png
PSS,https://eu5.paradoxwikis.com/images/0/05/Flag_PSS.png
SLZ,https://eu5.paradoxwikis.com/images/b/bc/Flag_SLZ.png
BAM,https://eu5.paradoxwikis.com/images/1/10/Flag_BAM.png
BCH,https://eu5.paradoxwikis.com/images/e/ef/Flag_BCH.png
ZUR,https://eu5.paradoxwikis.com/images/c/c0/Flag_ZUR.png
SYZ,https://eu5.paradoxwikis.com/images/d/df/Flag_SYZ.png
GLR,https://eu5.paradoxwikis.com/images/2/2b/Flag_GLR.png
LCA,https://eu5.paradoxwikis.com/images/7/7d/Flag_LCA.png
URI,https://eu5.paradoxwikis.com/images/5/5c/Flag_URI.png
OBW,https://eu5.paradoxwikis.com/images/e/ea/Flag_OBW.png
LCU,https://eu5.paradoxwikis.com/images/e/ee/Flag_LCU.png
SIT,https://eu5.paradoxwikis.com/images/c/c3/Flag_SIT.png
SWI,https://eu5.paradoxwikis.com/images/1/16/Flag_SWI.png
BRN,https://eu5.paradoxwikis.com/images/6/68/Flag_BRN.png
SLT,https://eu5.paradoxwikis.com/images/b/b9/Flag_SLT.png
NEU,https://eu5.paradoxwikis.com/images/2/26/Flag_NEU.png
BAS,https://eu5.paradoxwikis.com/images/9/98/Flag_BAS.png
LSA,https://eu5.paradoxwikis.com/images/8/8b/Flag_LSA.png
KYB,https://eu5.paradoxwikis.com/images/c/cc/Flag_KYB.png
TRN,https://eu5.paradoxwikis.com/images/a/ad/Flag_TRN.png
FRE,https://eu5.paradoxwikis.com/images/f/f1/Flag_FRE.png
BRC,https://eu5.paradoxwikis.com/images/5/5c/Flag_BRC.png
GRF,https://eu5.paradoxwikis.com/images/1/16/Flag_GRF.png
PAL,https://eu5.paradoxwikis.com/images/d/de/Flag_PAL.png
BMS,https://eu5.paradoxwikis.com/images/4/44/Flag_BMS.png
BLB,https://eu5.paradoxwikis.com/images/c/c2/Flag_BLB.png
BBD,https://eu5.paradoxwikis.com/images/f/f6/Flag_BBD.png
HSP,https://eu5.paradoxwikis.com/images/4/40/Flag_HSP.png
BSK,https://eu5.paradoxwikis.com/images/9/9e/Flag_BSK.png
MSO,https://eu5.paradoxwikis.com/images/b/b4/Flag_MSO.png
WGO,https://eu5.paradoxwikis.com/images/5/5c/Flag_WGO.png
BHL,https://eu5.paradoxwikis.com/images/f/f7/Flag_REG_principality.png
SGL,https://eu5.paradoxwikis.com/images/e/e7/Flag_SGL.png
GLN,https://eu5.paradoxwikis.com/images/9/94/Flag_GLN.png
AOS,https://eu5.paradoxwikis.com/images/7/75/Flag_AOS.png
WDE,https://eu5.paradoxwikis.com/images/e/e0/Flag_WDE.png
RBG,https://eu5.paradoxwikis.com/images/a/a6/Flag_RBG.png
LEU,https://eu5.paradoxwikis.com/images/1/1a/Flag_LEU.png
FLK,https://eu5.paradoxwikis.com/images/d/d7/Flag_FLK.png
KTZ,https://eu5.paradoxwikis.com/images/0/08/Flag_KTZ.png
NSW,https://eu5.paradoxwikis.com/images/7/7c/Flag_NSW.png
NSI,https://eu5.paradoxwikis.com/images/c/c2/Flag_NSI.png
NSH,https://eu5.paradoxwikis.com/images/5/5d/Flag_NSH.png
NSS,https://eu5.paradoxwikis.com/images/4/40/Flag_NSS.png
NSD,https://eu5.paradoxwikis.com/images/9/9f/Flag_NSD.png
RDL,https://eu5.paradoxwikis.com/images/8/87/Flag_RDL.png
NID,https://eu5.paradoxwikis.com/images/6/63/Flag_NID.png
MDS,https://eu5.paradoxwikis.com/images/d/d0/Flag_MDS.png
LDA,https://eu5.paradoxwikis.com/images/6/6e/Flag_LDA.png
VEL,https://eu5.paradoxwikis.com/images/1/15/Flag_ATH.png
GRY,https://eu5.paradoxwikis.com/images/9/92/Flag_GRY.png
TGG,https://eu5.paradoxwikis.com/images/0/00/Flag_TGG.png
PSZ,https://eu5.paradoxwikis.com/images/5/5f/Flag_PSZ.png
HLE,https://eu5.paradoxwikis.com/images/0/0b/Flag_HLE.png
SFC,https://eu5.paradoxwikis.com/images/0/09/Flag_SFC.png
LIC,https://eu5.paradoxwikis.com/images/3/3f/Flag_LIC.png
CFC,https://eu5.paradoxwikis.com/images/2/2c/Flag_CFC.png
MUR,https://eu5.paradoxwikis.com/images/2/2c/Flag_MUR.png
HAG,https://eu5.paradoxwikis.com/images/d/d1/Flag_HAG.png
MUL,https://eu5.paradoxwikis.com/images/2/27/Flag_MUL.png
BLM,https://eu5.paradoxwikis.com/images/6/66/Flag_BLM.png
DIS,https://eu5.paradoxwikis.com/images/d/d3/Flag_DIS.png
EVS,https://eu5.paradoxwikis.com/images/c/cc/Flag_EVS.png
FUR,https://eu5.paradoxwikis.com/images/3/33/Flag_FUR.png
GRK,https://eu5.paradoxwikis.com/images/6/64/Flag_GRK.png
HAC,https://eu5.paradoxwikis.com/images/d/d6/Flag_HAC.png
JEV,https://eu5.paradoxwikis.com/images/e/eb/Flag_JEV.png
SAW,https://eu5.paradoxwikis.com/images/a/a3/Flag_SAW.png
SAB,https://eu5.paradoxwikis.com/images/3/36/Flag_SAB.png
THD,https://eu5.paradoxwikis.com/images/5/5b/Flag_THD.png
WIE,https://eu5.paradoxwikis.com/images/4/42/Flag_WIE.png
ELL,https://eu5.paradoxwikis.com/images/b/b2/Flag_ELL.png
HEH,https://eu5.paradoxwikis.com/images/8/80/Flag_HEH.png
HLF,https://eu5.paradoxwikis.com/images/f/f4/Flag_HLF.png
HOH,https://eu5.paradoxwikis.com/images/0/0a/Flag_HOH.png
KIR,https://eu5.paradoxwikis.com/images/d/d3/Flag_KIR.png
NEL,https://eu5.paradoxwikis.com/images/9/98/Flag_NEL.png
TUB,https://eu5.paradoxwikis.com/images/c/cf/Flag_TUB.png
REG,https://eu5.paradoxwikis.com/images/b/b8/Flag_REG.png
NUR,https://eu5.paradoxwikis.com/images/6/68/Flag_NUR.png
ANS,https://eu5.paradoxwikis.com/images/f/fc/Flag_ANS.png
UFF,https://eu5.paradoxwikis.com/images/3/3a/Flag_UFF.png
MSB,https://eu5.paradoxwikis.com/images/1/13/Flag_MSB.png
ROT,https://eu5.paradoxwikis.com/images/6/68/Flag_ROT.png
DNB,https://eu5.paradoxwikis.com/images/b/b7/Flag_DNB.png
MEM,https://eu5.paradoxwikis.com/images/f/f0/Flag_MEM.png
KMP,https://eu5.paradoxwikis.com/images/4/44/Flag_KMP.png
ULM,https://eu5.paradoxwikis.com/images/d/d6/Flag_ULM.png
KNZ,https://eu5.paradoxwikis.com/images/6/69/Flag_KNZ.png
WUR,https://eu5.paradoxwikis.com/images/1/1e/Flag_WUR.png
OET,https://eu5.paradoxwikis.com/images/b/bb/Flag_OET.png
SWH,https://eu5.paradoxwikis.com/images/8/8a/Flag_HOX.png
HBR,https://eu5.paradoxwikis.com/images/0/06/Flag_HBR.png
SPY,https://eu5.paradoxwikis.com/images/e/e6/Flag_EPI.png
BDE,https://eu5.paradoxwikis.com/images/2/23/Flag_BDE.png
WDB,https://eu5.paradoxwikis.com/images/3/30/Flag_WDB.png
RVA,https://eu5.paradoxwikis.com/images/c/c0/Flag_RVA.png
BIB,https://eu5.paradoxwikis.com/images/7/72/Flag_BIB.png
UBL,https://eu5.paradoxwikis.com/images/2/22/Flag_UBL.png
HHB,https://eu5.paradoxwikis.com/images/9/9e/Flag_HHB.png
FBG,https://eu5.paradoxwikis.com/images/8/8c/Flag_FBG.png
OFB,https://eu5.paradoxwikis.com/images/0/01/Flag_OFB.png
WLD,https://eu5.paradoxwikis.com/images/f/fd/Flag_WLD.png
ALS,https://eu5.paradoxwikis.com/images/f/fd/Flag_ALS.png
FRT,https://eu5.paradoxwikis.com/images/5/52/Flag_FRT.png
BSC,https://eu5.paradoxwikis.com/images/1/11/Flag_BSC.png
TUL,https://eu5.paradoxwikis.com/images/c/ce/Flag_TUL.png
VDU,https://eu5.paradoxwikis.com/images/f/f9/Flag_VDU.png
MTB,https://eu5.paradoxwikis.com/images/f/f9/Flag_MTB.png
MTZ,https://eu5.paradoxwikis.com/images/f/f9/Flag_MTZ.png
SLM,https://eu5.paradoxwikis.com/images/1/13/Flag_SLM.png
MOU,https://eu5.paradoxwikis.com/images/a/a1/Flag_MOU.png
PLN,https://eu5.paradoxwikis.com/images/6/62/Flag_PLN.png
SOR,https://eu5.paradoxwikis.com/images/6/66/Flag_SOR.png
SPB,https://eu5.paradoxwikis.com/images/a/a8/Flag_SPB.png
GLA,https://eu5.paradoxwikis.com/images/e/ed/Flag_GLA.png
SWB,https://eu5.paradoxwikis.com/images/f/fe/Flag_SWB.png
RUP,https://eu5.paradoxwikis.com/images/a/ad/Flag_RUP.png
HVB,https://eu5.paradoxwikis.com/images/c/c1/Flag_CRN.png
SWR,https://eu5.paradoxwikis.com/images/4/4e/Flag_SWR.png
MKL,https://eu5.paradoxwikis.com/images/4/48/Flag_MKL.png
WRN,https://eu5.paradoxwikis.com/images/b/b9/Flag_WRN.png
RZB,https://eu5.paradoxwikis.com/images/0/08/Flag_RZB.png
RST,https://eu5.paradoxwikis.com/images/f/f1/Flag_RST.png
GSW,https://eu5.paradoxwikis.com/images/6/6f/Flag_GSW.png
WOL,https://eu5.paradoxwikis.com/images/d/d2/Flag_WOL.png
KMM,https://eu5.paradoxwikis.com/images/4/42/Flag_KMM.png
NWG,https://eu5.paradoxwikis.com/images/6/6d/Flag_NWG.png
LAU,https://eu5.paradoxwikis.com/images/a/a2/Flag_LAU.png
HAM,https://eu5.paradoxwikis.com/images/2/28/Flag_HAM.png
HBS,https://eu5.paradoxwikis.com/images/a/a2/Flag_HBS.png
BBG,https://eu5.paradoxwikis.com/images/a/a6/Flag_BBG.png
ANH,https://eu5.paradoxwikis.com/images/b/b5/Flag_ANH.png
BNB,https://eu5.paradoxwikis.com/images/c/cd/Flag_BNB.png
MFE,https://eu5.paradoxwikis.com/images/9/98/Flag_PIO.png
MRB,https://eu5.paradoxwikis.com/images/3/32/Flag_MRB.png
NMB,https://eu5.paradoxwikis.com/images/7/77/Flag_NMB.png
QUB,https://eu5.paradoxwikis.com/images/3/34/Flag_QUB.png
WMA,https://eu5.paradoxwikis.com/images/7/74/Flag_WMA.png
SWZ,https://eu5.paradoxwikis.com/images/f/f4/Flag_SWZ.png
FLD,https://eu5.paradoxwikis.com/images/a/ab/Flag_FLD.png
SHS,https://eu5.paradoxwikis.com/images/5/54/Flag_SHS.png
NHS,https://eu5.paradoxwikis.com/images/c/c6/Flag_AAC.png
MLH,https://eu5.paradoxwikis.com/images/1/1b/Flag_MLH.png
ERF,https://eu5.paradoxwikis.com/images/0/06/Flag_ERF.png
HSF,https://eu5.paradoxwikis.com/images/f/f3/Flag_HSF.png
HES,https://eu5.paradoxwikis.com/images/e/e6/Flag_HES.png
PDB,https://eu5.paradoxwikis.com/images/4/4e/Flag_PDB.png
ZIG,https://eu5.paradoxwikis.com/images/3/39/Flag_ZIG.png
HNA,https://eu5.paradoxwikis.com/images/2/2d/Flag_HNA.png
BUD,https://eu5.paradoxwikis.com/images/1/1e/Flag_BUD.png
WTZ,https://eu5.paradoxwikis.com/images/2/20/Flag_WTZ.png
TRI,https://eu5.paradoxwikis.com/images/1/1d/Flag_TRI.png
DIE,https://eu5.paradoxwikis.com/images/b/ba/Flag_NRM.png
FRN,https://eu5.paradoxwikis.com/images/f/ff/Flag_FRN.png
ERB,https://eu5.paradoxwikis.com/images/8/8a/Flag_ERB.png
WRM,https://eu5.paradoxwikis.com/images/8/80/Flag_WRM.png
SYE,https://eu5.paradoxwikis.com/images/3/31/Flag_SYE.png
ZWE,https://eu5.paradoxwikis.com/images/f/f0/Flag_ZWE.png
LNN,https://eu5.paradoxwikis.com/images/0/06/Flag_LNN.png
SPO,https://eu5.paradoxwikis.com/images/7/79/Flag_SPO.png
SYN,https://eu5.paradoxwikis.com/images/3/34/Flag_SYN.png
KOL,https://eu5.paradoxwikis.com/images/3/33/Flag_KOL.png
DUN,https://eu5.paradoxwikis.com/images/2/24/Flag_DUN.png
APR,https://eu5.paradoxwikis.com/images/b/bd/Flag_APR.png
AAC,https://eu5.paradoxwikis.com/images/c/c6/Flag_AAC.png
JUL,https://eu5.paradoxwikis.com/images/5/51/Flag_JUL.png
GEL,https://eu5.paradoxwikis.com/images/b/b8/Flag_GEL.png
ZUT,https://eu5.paradoxwikis.com/images/1/10/Flag_ZUT.png
GMK,https://eu5.paradoxwikis.com/images/f/ff/Flag_GMK.png
WTG,https://eu5.paradoxwikis.com/images/6/69/Flag_WTG.png
DTM,https://eu5.paradoxwikis.com/images/1/1f/Flag_DTM.png
ESS,https://eu5.paradoxwikis.com/images/9/9b/Flag_ESS.png
MRS,https://eu5.paradoxwikis.com/images/d/dc/Flag_MRS.png
KLE,https://eu5.paradoxwikis.com/images/c/c4/Flag_KLE.png
ANB,https://eu5.paradoxwikis.com/images/a/ad/Flag_RUP.png
LPP,https://eu5.paradoxwikis.com/images/d/de/Flag_LPP.png
HOX,https://eu5.paradoxwikis.com/images/8/8a/Flag_HOX.png
RVB,https://eu5.paradoxwikis.com/images/b/ba/Flag_RVB.png
MDN,https://eu5.paradoxwikis.com/images/e/e7/Flag_MDN.png
OSN,https://eu5.paradoxwikis.com/images/8/86/Flag_OSN.png
TCK,https://eu5.paradoxwikis.com/images/e/ee/Flag_TCK.png
BNT,https://eu5.paradoxwikis.com/images/4/42/Flag_BNT.png
MUN,https://eu5.paradoxwikis.com/images/d/d3/Flag_MUN.png
LUN,https://eu5.paradoxwikis.com/images/7/75/Flag_LUN.png
BRU,https://eu5.paradoxwikis.com/images/3/3a/Flag_BRU.png
GBH,https://eu5.paradoxwikis.com/images/f/f8/Flag_GBH.png
HDH,https://eu5.paradoxwikis.com/images/4/4a/Flag_HDH.png
GOS,https://eu5.paradoxwikis.com/images/d/de/Flag_GOS.png
SCB,https://eu5.paradoxwikis.com/images/8/8b/Flag_SCB.png
HOY,https://eu5.paradoxwikis.com/images/a/a7/Flag_HOY.png
NIE,https://eu5.paradoxwikis.com/images/4/4b/Flag_NIE.png
DPH,https://eu5.paradoxwikis.com/images/5/57/Flag_DPH.png
VRD,https://eu5.paradoxwikis.com/images/b/be/Flag_VRD.png
RTB,https://eu5.paradoxwikis.com/images/5/5f/Flag_RTB.png
OLD,https://eu5.paradoxwikis.com/images/d/dc/Flag_OLD.png
CHN,https://eu5.paradoxwikis.com/images/e/ee/Flag_CHN.png
LIM,https://eu5.paradoxwikis.com/images/2/20/Flag_LIM.png
NAM,https://eu5.paradoxwikis.com/images/9/94/Flag_NAM.png
LOO,https://eu5.paradoxwikis.com/images/8/87/Flag_LOO.png
VBG,https://eu5.paradoxwikis.com/images/3/3d/Flag_VBG.png
HBG,https://eu5.paradoxwikis.com/images/a/ae/Flag_HBG.png
HRN,https://eu5.paradoxwikis.com/images/0/0c/Flag_HRN.png
CJK,https://eu5.paradoxwikis.com/images/3/3b/Flag_CJK.png
UTR,https://eu5.paradoxwikis.com/images/f/f8/Flag_UTR.png
FRI,https://eu5.paradoxwikis.com/images/f/fe/Flag_FRI.png
CAM,https://eu5.paradoxwikis.com/images/4/40/Flag_CAM.png
STV,https://eu5.paradoxwikis.com/images/f/f6/Flag_STV.png
ZAG,https://eu5.paradoxwikis.com/images/7/7d/Flag_ZAG.png
LGC,https://eu5.paradoxwikis.com/images/1/1c/Flag_LGC.png
OEL,https://eu5.paradoxwikis.com/images/0/0c/Flag_OEL.png
JAW,https://eu5.paradoxwikis.com/images/e/e1/Flag_JAW.png
OPL,https://eu5.paradoxwikis.com/images/f/fa/Flag_OPL.png
PDK,https://eu5.paradoxwikis.com/images/f/f6/Flag_PDK.png
BYM,https://eu5.paradoxwikis.com/images/a/a4/Flag_BYM.png
OPV,https://eu5.paradoxwikis.com/images/b/bc/Flag_OPV.png
RCB,https://eu5.paradoxwikis.com/images/f/fb/Flag_RCB.png
TES,https://eu5.paradoxwikis.com/images/a/ab/Flag_TES.png
OSW,https://eu5.paradoxwikis.com/images/2/23/Flag_OSW.png
SWD,https://eu5.paradoxwikis.com/images/f/f5/Flag_SWD.png
SCI,https://eu5.paradoxwikis.com/images/7/74/Flag_SCI.png
ZIE,https://eu5.paradoxwikis.com/images/e/e2/Flag_ZIE.png
BRZ,https://eu5.paradoxwikis.com/images/0/0b/Flag_BRZ.png
NMS,https://eu5.paradoxwikis.com/images/9/90/Flag_NMS.png
STZ,https://eu5.paradoxwikis.com/images/7/7c/Flag_STZ.png
NMD,https://eu5.paradoxwikis.com/images/8/8f/Flag_NMD.png
SIZ,https://eu5.paradoxwikis.com/images/f/f1/Flag_SIZ.png
WRC,https://eu5.paradoxwikis.com/images/9/91/Flag_WRC.png
NYS,https://eu5.paradoxwikis.com/images/c/c0/Flag_NYS.png
GLO,https://eu5.paradoxwikis.com/images/2/2a/Flag_GLO.png
POL,https://eu5.paradoxwikis.com/images/9/9b/Flag_POL.png
SDZ,https://eu5.paradoxwikis.com/images/0/07/Flag_SDZ.png
LCZ,https://eu5.paradoxwikis.com/images/9/99/Flag_LCZ.png
PLK,https://eu5.paradoxwikis.com/images/f/ff/Flag_PLK.png
RAW,https://eu5.paradoxwikis.com/images/4/4e/Flag_RAW.png
CZK,https://eu5.paradoxwikis.com/images/9/9b/Flag_CZK.png
INO,https://eu5.paradoxwikis.com/images/8/83/Flag_INO.png
HAL,https://eu5.paradoxwikis.com/images/c/c4/Flag_HAL.png
VOL,https://eu5.paradoxwikis.com/images/0/02/Flag_VOL.png
LIT,https://eu5.paradoxwikis.com/images/4/45/Flag_LIT.png
SXM,https://eu5.paradoxwikis.com/images/0/0f/Flag_SXM.png
MIS,https://eu5.paradoxwikis.com/images/2/24/Flag_MIS.png
POK,https://eu5.paradoxwikis.com/images/2/25/Flag_POK.png
NRK,https://eu5.paradoxwikis.com/images/a/ac/Flag_NRK.png
DRU,https://eu5.paradoxwikis.com/images/c/c1/Flag_DRU.png
PNK,https://eu5.paradoxwikis.com/images/0/02/Flag_PNK.png
TUV,https://eu5.paradoxwikis.com/images/1/1c/Flag_TUV.png
SSK,https://eu5.paradoxwikis.com/images/1/10/Flag_SSK.png
VBK,https://eu5.paradoxwikis.com/images/6/6a/Flag_VBK.png
MSV,https://eu5.paradoxwikis.com/images/3/34/Flag_MSV.png
SMO,https://eu5.paradoxwikis.com/images/1/13/Flag_SMO.png
KIE,https://eu5.paradoxwikis.com/images/8/88/Flag_KIE.png
ZAZ,https://eu5.paradoxwikis.com/images/c/c0/Flag_ZAZ.png
TAR,https://eu5.paradoxwikis.com/images/b/bb/Flag_TAR.png
CRK,https://eu5.paradoxwikis.com/images/a/a4/Flag_CRK.png
CTE,https://eu5.paradoxwikis.com/images/5/5c/Flag_CTE.png
TUZ,https://eu5.paradoxwikis.com/images/c/c1/Flag_TUZ.png
