nong_bok,good result,that_phanom|thakhek|mahaxay
nong_khay,good result,ou|chiang_khan|ia|pak_huei_lang|ena
nongatl,good result,bor|sinkyone
nonot_daxinic,good result,
nonouti_atoll,no river,
nonualco,good result,usulutan|cojutepeque|jiquilisco_bay
nooherooka,good result,pamlico|neuse|gowtano|kehaukee
noongar,no river,
noos,non conclusive,
noos_coast,no river,
noptinte,good result,chawchila|yashikumne|tachi|pitkachi
nora_eth,good result,ankober|gendebelo|mora_eth
nordfjord_sea,no river,
nordhordland,non conclusive,
norfolk,non conclusive,
norfolk_coast,non conclusive,
norht_taranaki_bight,non conclusive,
noris,good result,mayaba|sotachiro|one|nechi
norman_wells,good result,good_hope|tulita
nororotu_atoll,non conclusive,
nororotu_coast,non conclusive,
norosi,good result,simiti|curumanao|mompoj|tamalameque
norquinco,good result,bor|cushamen
norridgewock,good result,messalonskee|ou|caratunk
norrkoping,no river,
norrtalje,no river,
north_andaman,no river,
north_aulatsivik_island,non conclusive,
north_aztatlan,non conclusive,
north_buganda,good result,buganda|busoga|pawir|lake_kyoga
north_canal,non conclusive,
north_cape,non conclusive,
north_central_baltic,non conclusive,
north_channel,non conclusive,
north_creek_coast,non conclusive,
north_dahalo,good result,afmadow|garreh
north_danube_delta,non conclusive,
north_frisian_islands,no river,
north_hia_ced_oodham,no river,
north_hijaz_coast,non conclusive,
north_hlanganu,good result,south_hlanganu|west_shangana
north_jeongju,non conclusive,
north_juma,good result,bankutu|bikoro|south_juma|mfumu_bekussu
north_kimbu,good result,east_konongo
north_letota,good result,south_letota|kasesi|lumbala
north_makassar_strait,non conclusive,
north_matsuwa,non conclusive,
north_meetto,good result,mikindani|tungi|central_meetto|north_yao
north_mekong_delta,non conclusive,
north_minch,non conclusive,
north_ngindo,good result,miki|kilwa_kisiwani|mbinga|mbunga|west_ngindo
north_pumpu,good result,moana_muafi|moana_mpafu
north_saint_vincent_gulf,non conclusive,
north_sakuye,good result,liban|garreh
north_shirima,good result,central_meetto|south_yao|south_meetto
north_spencer_gulf,no river,
north_terangganu_coast,non conclusive,
north_tihamah_coast,non conclusive,
north_uist,non conclusive,
north_western_tenerife_coast,non conclusive,
north_yao,good result,north_meetto|central_meetto|east_yao|nindi
northern_bohai_bay,non conclusive,
northern_fuerteventura_coast,non conclusive,
northern_lake_huron,non conclusive,
northern_mergui_archipelago,non conclusive,
northern_sakhalin_bay,non conclusive,
northern_tenerife_coast2,non conclusive,
northern_trucial_coast,non conclusive,
northumberland_strait,non conclusive,
northumbrian_coast,non conclusive,
norton_bay,no river,
nosy_ampela,non conclusive,
nosy_bali,non conclusive,
nosy_be,no river,
notiskuan,no river,
noto,no river,
noto_coast,non conclusive,
noto_jap,no river,
noto_ussuri,good result,namunka|yiman
notoro_cape,non conclusive,
notre_dame_bay,non conclusive,
notre_dame_channel,non conclusive,
notsuke,no river,
nottaway,good result,soscumica
nouakchott,no river,
nouakchott_coast,non conclusive,
nouamghar,no river,
noul_lamta,good result,assa|aouint_yghomane|sahel_corridor33
nounkonkan,good result,kankan|kouroussa|tabon
novaya_lyalya,good result,sosva
novaya_pokrovka,good result,semidesyatnoye|ostrogozhsk
novgorod,good result,gruzino|bronnitsa|lake_ilmen|chudovo
novhorod_siverskyi,good result,verba|voronizh_chernihiv|trubchevsk
novigrad,non conclusive,
novo_mesto,good result,lasko|ljubljana
novogrudok,good result,lyubcha|turets
novopavlovsk,good result,nazran|kurskaya
novosyolovo,good result,fez|krasnoyarsk|has|uzhur|po|kortuz
novy_bykhaw,good result,rahachow|chachersk|bykhaw|slawharad
nowe,good result,grudziadz|gniew|swiecie|kwidzyn
nowrangapur,good result,kotpad
noya,non conclusive,
noyon,good result,crepy|senlis|soissons
noyuo,good result,taymylyr|sklad
nsolu,good result,bumbe|ambriz
ntenke,good result,muana
ntiltxitk,good result,sletewsi|akinka_nup|po|enselxcin|swarakxen
ntsoana_tsatsi,good result,bokoni|tebang
nuba_sud,good result,shakka|sobat|meshra_er_req|wau
nubzur,good result,rahor|dzamtang
nuciiq,non conclusive,
nudarcha,good result,emasulia|nodaway|wimihsoorita|shuntaneshnanga|kansas
nueltin,non conclusive,
nuevo_gulf,non conclusive,
nui_atoll,non conclusive,
nui_coast_1,non conclusive,
nui_coast_2,non conclusive,
nukamkiajijk,no river,
nukanobu,no river,
nuku_hiva,no river,
nukufetau_atoll,non conclusive,
nukumanu_atoll,non conclusive,
nukumanu_coast_1,non conclusive,
nukumanu_coast_2,non conclusive,
nukunonu_atoll,non conclusive,
nukunu,no river,
nukutavake,non conclusive,
nukutavake_coast,non conclusive,
nullabor,non conclusive,
numaniyyah,good result,dayr_aqul|an_nil|wasit
numaykoos,good result,mistutikumak
numbulwar_shore,non conclusive,
nunainguk,no river,
nunalla,non conclusive,
nunam_iqua_cove,non conclusive,
nunapichuq,good result,iiq|mamterilleq
nunatonowago,good result,silsby_lake_upland|kanaskipenaski|kaministikowak
nunggubuyu,non conclusive,
nunkolo,no river,
nunligran,no river,
nunnanen,good result,kittila|sodankyla|kautokeino|karasjok
nunu,good result,bobaka|ngato|ngabo|fimi
nunura,no river,
nunusaku,no river,
nuoluo,good result,alchan|hulin|lahasusu|futi|shuangyashan
nuorttijarvi,good result,kola|lapland_taiga2
nupeko,good result,bida|tada|lokoja|lapai
nur,good result,sokolow|kamieniec
nurabad,good result,qala_safid|basht
nurgan,good result,bulava|amursky_bay
nurpur,good result,milwat|nagarkot
nutari,no river,
nutepylmyn,no river,
nuuk_fjord,no river,
nuuriileng,good result,akokpaq|dena_ina_uplands
nuurvik,good result,uataaq|kobuk
nuvuqaq,no river,
nuweiba,no river,
nuxalc,non conclusive,
nuxco_lagoon,non conclusive,
nuytsland_shore,non conclusive,
nuzket,good result,sargau|tasuktul
nwalungu,good result,phalaborwa|djonga|thulamela|malumba
nwamethin,good result,lewe|pyinmana|nwamethin
nwetwe_salt_pan,non conclusive,
nyachukha,good result,kazhi|kheong|dzogon
nyaki_nyaki,good result,kalaamaya
nyakyusa,good result,bungu|mwamasapa
nyala,good result,tiwal|mornei|ed_daein|taweisha
nyalam,non conclusive,
nyamina,good result,segou|koulikoro
nyamwezi,good result,west_konongo|sumbwa
nyanga,good result,conkouati|gabun
nyangu,good result,lake_malawi|south_shirima|matope|lake_malombe
nyanja,good result,matengo|west_yao
nyarong,good result,chodrak_kham|ganze
nyasvizh,good result,koidanova|stowbtsy
nyawaygi,good result,burdekin|wulgurukaba|kutjala
nyazepetrovsk,good result,ars|polevskoy
nyelayu,no river,
nyemo,good result,gangdise6|gongkar|rinpung_yarlung
nyena_kapemba,good result,kabunda|chilwe|mgosas|kafimbi
nyerpicha,non conclusive,
nyikina,good result,nimanburu|warwa|mangala
nykoping,no river,
nyong,good result,eseka|nyong
nyonoksa,non conclusive,
nyrob,good result,solikamsk|cherdyn|ural_forest
nyssa,good result,tipanuk|payette
nystad,no river,
nytva,good result,chyormoz|okhannoye|perm
nyuele,good result,dulgalakh|siberian_hills_8
nyuksenitsa,good result,gorodishna|veliky_ustyug
nyurum_yegan,good result,kazym|siberian_wasteland_13
nyuu,no river,
nyuudou_cape,non conclusive,
nyuya,good result,tinnaya|lensk|chamcha
nyzvar,good result,kath|shimbay|xojeli|kyat_kala
nzeto_coast,non conclusive,
nzwani,non conclusive,
o_ahu,no river,
oahaha,good result,amonokoa|tamaroa|wyaconda
oancea,good result,cudalbi|targul_saratii
oando,good result,pende_kongo|munza|wizi|kavanga
ob,good result,kara_sea|nenets|obdorsk|yamal
oban,no river,
obana_cape,non conclusive,
obaska,good result,megiscane|matagami_depression
obdorsk,good result,shuryshkar|ob|shchuchya|siberian_wasteland_11
oberndorf,good result,horb
obi,no river,
obi_strait,non conclusive,
obidos,good result,surubiu|zoe|curuai
obion,good result,hatchie|casqui|towosaghy
obishikokaang,good result,wabigoon|waaninaawangang|lac_seul
obitochny_gulf,non conclusive,
obock,no river,
oborniki,good result,poznan|czarnkow
obrestad_cape,non conclusive,
obyachevo,good result,oparino|lalsk
ocana,good result,chinchon|ucles|toledo
ocanga,good result,cundi|cuango
occaneechi,good result,amal|adoni|nessoneick|amal|pintahae|meherrin|eno
oceko_sipiy,good result,lake_winnipeg
ochechiton,good result,kaskaskia|mitchigamea|chepoussa
ocheyedan,good result,owatonna|watonwan|moskwawakwa|inyanshashawatpa
ochi,no river,
ochiishi_cape,non conclusive,
ochyor,good result,debyosy
ocmulgee,good result,oconee|hitchiti
ocoa_bay,non conclusive,
ocol,good result,matara|chinipi
oconee,good result,altamaha|ocmulgee|canoochee
oconto,non conclusive,
ocosingo,good result,zinacantan|pochutla
ocotelolco,good result,quiahuixtlan|huexotzinco|cholollan
ocotepec,good result,opoa
ocuogun,good result,vorontsovo|khargytyr|suturuoxa
ocute,good result,altamaha|cofaqui|ogeechee|ohoopee
oda_boru_ruva,good result,agikuyu|wenje
odaawaa,good result,hahatououadeba|pokegama
oddernes,no river,
odemira,no river,
odense,non conclusive,
odienne,good result,boundiali|seydougou|mandiana
odintsovo,good result,moscow|bronnitsy|zvenigorod
odoli,good result,lake_jingpo
oeno_atoll,non conclusive,
oeno_coast,non conclusive,
oevemanaho,good result,ath|wotapio|ath|hisse_yoyi_yoe|ath|minii_yohe
ofaie,good result,paranaiba|porekry|pate|taquarucu|porto_tibirica|valparaiso
offenbach,good result,hanau|miltenberg
offenburg,good result,hachberg|baden|benfeld
offerdal,good result,storsjon|s_jamtland_wasteland
ofoti,good result,sarek|hamaroy
ofuyu_cape,non conclusive,
ogbomosho,good result,ikoyi|iwo
ogeechee,good result,abe|wimbee|selkehatchie|ocute|kiokee|tybee
ogiciza_wakpa,good result,pimicaskewyashik|ceepee
ogoki,good result,makokibatan|kagianagami|attawapiskat_lowlands|wabimeig
ogonok,good result,ketanda|yugorenok|ayan_mai2
ogoowe_coast,non conclusive,
ogoowe_kongo,good result,oyem|bakele_kongo
ogowe,good result,wej|madembe|lefini
ohatchee,good result,abihka|oral|tuasi|ishtaboli|apotaka_hacha
oheyandewa,good result,lewekeomi|cuttawba|assereniet
ohktouna,good result,wotapio|hisse_yoyi_yoe
ohkweeo_owingeh,good result,than_u_ge|ialophaybo
ohoi_ewur,non conclusive,
ohoopee,good result,ocute
ohrid,good result,lake_ohrid|debar
ohuira_bay,non conclusive,
oiampi,good result,amazon_jungle|wayampi
oimiakon,good result,tenut|kuydusun
oitylo,no river,
okahu_bay,non conclusive,
okaisipi,good result,kanegaok|nagatinong|po|weskarini|kitchissippi|onontchataronon
okak,no river,
okak_bay,non conclusive,
okam,good result,ushki|arka|okhosk_coast32
okanagan,good result,illecillewaet|sk_atsin|ais|skitsetsen|amal|splatsin
okanja,good result,shake_kongo|banjabi
okarito,no river,
okavango,good result,molomo|kabango
okaw,good result,sangamon|matsigame|kaskankaham|ambraw|osanamon
okeechobee,good result,caloosahatchee
okeloussa,good result,eiowane|caftacha
okhaldhunga,good result,halesi|ramechhap
okhannoye,good result,nytva|perm|osa
okhona,good result,ustyuzhna_zheleznopolskaya|smerdyn
okhosk_coast1,non conclusive,
okhosk_coast10,non conclusive,
okhosk_coast12,non conclusive,
okhosk_coast14,non conclusive,
okhosk_coast15,non conclusive,
okhosk_coast18,non conclusive,
okhosk_coast19,non conclusive,
okhosk_coast24,non conclusive,
okhosk_coast28,non conclusive,
okhosk_coast3,non conclusive,
okhosk_coast30,non conclusive,
okhosk_coast32,non conclusive,
okhosk_coast34,non conclusive,
okhosk_coast36,non conclusive,
okhosk_coast37,non conclusive,
okhosk_coast6,non conclusive,
okhosk_coast7,non conclusive,
oki,non conclusive,
okladnikova_sloboda,good result,barents_sea10|kuloy|khimzha
oklan,good result,kamenskoie|koryak_uplands3
okobojo,good result,cerwecerna
okoneshnikovo,good result,kyshtovka
okotoks,good result,mokowan|se_ktunaxa_ranges
oksu,good result,murghab|karakoram1
oktahutchee,good result,wewoka|gulvau
oktyabr_skii,non conclusive,
oktyabr_skii_coast,non conclusive,
okwanuchu,good result,wintu|one
oladjau,good result,gooniyandi|jaru|bunuba
olanchito,non conclusive,
oland,no river,
oland_coast,non conclusive,
olavsvik,non conclusive,
olawa,good result,brzeg
olekma,good result,tuorbchany|kudu_kyuyol|balagannakh|zharkhan|yunkyur
olenda,good result,ncomi|gabun|gabun_jungle
olenegorsk,good result,cokuurdaax|vorontsovo
olenitsa,no river,
olentangy,good result,chianouske|shapoquate
olenyok,good result,taymylyr|laptev_sea
oleron,non conclusive,
oleshia,non conclusive,
olga_bay,non conclusive,
olgov,good result,kursk|kosozhichi|sudzha
oli_baraza,good result,bogatye_saby|urzhum
olimisk,good result,abitibi_uplands|cape_hope_islands
olite,good result,calahorra|tudela|viana
ollalko,good result,sico|danli
ollelewa,good result,aderbissinat|birni_lalle
ollo,good result,yakesa|emuer|urka
olo,no river,
olofsborg,good result,savonranta|pihlajavesi|haukivesi
olohega,non conclusive,
olohega_coast,non conclusive,
olohose,good result,kalengue|muana
olomouc,non conclusive,
olongki,good result,upper_nioman|akishma|tujun|urgal
olsnica,good result,maribor|ptuj|feldbach
olsztyn,good result,ostroda|lidzbark
olympic_coast,non conclusive,
oma_sacopo,good result,angastaco|salta|kilmes|tolombon
omaguacas,good result,tilcara|poposayo_mountains
omaha,good result,nishnabotna|monona|aowa|nemaha|nebraska
ombai_strait,non conclusive,
ombongo,good result,omuskira
ombu,non conclusive,
omchak,good result,abe|moi_urusta
omdurman,good result,soba|germi|arbaji|el_manaqil|waylula|el_metemma
omerkot,good result,mithankot|kashmore
ometepec,no river,
omkoi,good result,tak
omo,good result,soddo|daasanach
omoloon,good result,omchikan_range|kolymskoie|achaka|xalima
omoloy,good result,kel_tegey|laptev_sea
ompompanusooc,good result,ottauquechee|passumpsic|po|sunapee|po|ammonoosuc
omsk,good result,kamyshnoye|cherlak|kolosovka|gorkovskoye
omusee,good result,hitchauta|pallachacola|eufaula|apalachee|uchee|patsaliga|chootawatchee
omuskira,no river,
omutninsk,good result,dondykar|kholunitsky
onabeesh,no river,
onaping,good result,wanapitei|ishpatina_ridge
onashaga_channel,no river,
ondaimas,good result,chipata|guarinoes
ondaonnentakwi,no river,
ondjiva,good result,cahama|najama
ondo,good result,akure|ilesa
one,good result,mompoj|zarate
onekama,no river,
oneniote,good result,lenape|oneonta|lackawaxen
oneonta,good result,lenape|teionontatatie|oneniote
onga,no river,
ongjin,no river,
ongkakaringa,good result,kamor
ongoulastoga,good result,cootcla|tchoukafala|quizquiz
onguday,non conclusive,
onguren,good result,kachug|ul_kan
onimgohow,good result,muskingum|ethapetha
onistagane,good result,peribonka|machisque
onitsha,good result,ugbodu|idah
onkobagag,good result,abe|megantic
onnekotan,no river,
onnyos,good result,tegyulte
ono_i_llau_atoll,non conclusive,
onojutta,good result,mattawana|massawomeck
onon,good result,khan_khentii2|balj|baldan_bereeven
onontchataronon,good result,otennienontant|okaisipi|kitchissippi
onotoa_atoll,no river,
onotoa_coast,non conclusive,
onseong,good result,heoryeong|sosura_cape|huncun|tulazi
onslow_bay,non conclusive,
ontonagon,non conclusive,
onyuu,non conclusive,
oohkoi_yohe,good result,gulvau|hupenuu
oohl,good result,hoilkut|karuk|one|shleter_cove
ooita,no river,
ookama_cape,non conclusive,
oomura_bay,non conclusive,
oosu_cape,non conclusive,
oosumi,no river,
ootsu,no river,
oozato,no river,
oparino,good result,obyachevo
oparo,non conclusive,
opaskwayak,good result,cedar_lake|wekusko_upland|lake_winnipegosis|red_deer_lake|saskatchewan|porcupine_hills
opatow,good result,wislica|sandomierz|kunow
opava,good result,olomouc|prerov|hlucin
opawica,non conclusive,
opaye,good result,camapua|porekry|ofaie|taquarucu|anhandui
opelousa,non conclusive,
opequon,good result,monocacy|po|wapocomo|doeg
opimika,good result,temiscamingue|kippawa|po|mattawa
opiticiwan,good result,oskelaneo|wemotaci
opoa,good result,tencoa|ocotepec
opochka,good result,ostrov|opochka
opocopa,good result,caopacho
opole,good result,kozle|niemodlin
oppenheim,non conclusive,
opuskowin,good result,srb|kapuskaywak|southern_indian_lake
oqumkikiak,no river,
or_keo,good result,phsar_dek|srok_khleang|vyadhapura|angkor_borei
or_qapi,non conclusive,
oral,good result,aksay_pointic|terekti|irek
oran,non conclusive,
orang_point,non conclusive,
orange,good result,st_ambroix|avignon
orange_cove,non conclusive,
orange_river_mouth,non conclusive,
orangerie_bay,non conclusive,
orasul_de_floci,good result,viziru|cegani|slobozia|cernavoda|harsova
oravsky_podzamok,good result,turciansky_svaty_martin|liptovsky_mikulas
orchha,good result,lalitpur|jhansi
orchimont,good result,walcourt|rethel|chateau_porcien
orcoquisac,no river,
ordu_bazar,good result,aslan_horod
orekhovna,good result,yukhnov|kozlov_vyazma
oreos,no river,
oreshek,good result,lake_ladoga|markovo|neva
oresund,no river,
orgulaax_trail,non conclusive,
orhei,good result,soroca|tuzara|karabul
oriel,no river,
orihuela,no river,
oril,good result,kremenchuk|samarchyk|kodak
orinucu,good result,grande_mouth|uyapari|orinoco_delta_jungle|guayana_jungle
oristan,no river,
oristano,no river,
orivesi,good result,ikalis|birkala
orkdal,no river,
orkhon,good result,amarbayas_galang|khar_bukhyn
orkney,non conclusive,
orland,non conclusive,
orleans,good result,beaugency|sully
orlov,good result,vyatka|verkhoshizhemye|koksharov|slobodskoy
orlov_cape,non conclusive,
ormara,no river,
ormara_coast,non conclusive,
ormenio,good result,demotica|haskovo|bukelon
ormogang,good result,rala|gangdise1
ornofay,no river,
oro_win,good result,madeira_amazon_jungle|karipuna|uru_eu_wau_wau
orocue,good result,tauramena|cumaribo|metica|ariari
orokaiva,non conclusive,
oroluk_atoll,non conclusive,
oromocto,good result,otnabog|nashwaak
orona_atoll,non conclusive,
orona_coast,non conclusive,
oropesa,good result,valverde|puente_arzobispo
orosei,no river,
orosi,no river,
orosu,good result,vilyuy|byuteydyakh
orotko,good result,tumat|laptev_sea
orotuk,good result,kulu|tokichan|po|moi_urusta
orotukan,good result,debin|buiunda|seymchan
orsha,good result,kopys|rudnya
orte,good result,sabina|bracciano|viterbo|todi
oruro,good result,otish_mountains|macaya
orvietano,good result,viterbo|todi
oryahovo,good result,corabia|gigen|lom
os_kino,non conclusive,
osa,good result,okhannoye|yelovo
osaakiiwaki,non conclusive,
osaka,no river,
osanamon,good result,wabash|okaw
osenny,good result,angoya|kamniga|ais|konkudera|lab|olyokma_upplands1|wa|olyokma_upplands2
oshawa,non conclusive,
oshika,no river,
oshogbo,good result,ado_ekiti|ilesa
osijek,good result,vaska|vukovar
osinsky,good result,irkutsk|cheremkhovo|balagansk
oskelaneo,good result,
oskemen,good result,shemonayevskoye|shar|zyryan
oslo,no river,
oslo_fjord,good result,sande|ringerike|oslo_fjord
osovets,good result,sudogda|vlasovo
ossabaw,good result,tybee|ossabaw_sound
ossabaw_sound,non conclusive,
ossossane,non conclusive,
ostend,no river,
oster,good result,kozelets|chernihiv|lutava
osterburg,good result,stendal|wittenberge|luchow|jerichow
osterholz,no river,
ostiglia,good result,rovigo|este|verona
ostrechiny,good result,shyoltozero|vazhiny
ostroda,good result,nibork|olsztyn
ostrogozhsk,good result,novaya_pokrovka|rossosh
ostroh,good result,rivne|iziaslav
ostroleka,good result,rozan|lomza
ostrov,good result,prudy|voronich
ostrov_beringa,non conclusive,
ostrovskoye,good result,yuryev_povolzhsk
osukyuze,good result,hepa|itscheabine
oswego,good result,bay_of_quinte|assorodus
oswestry,good result,shrewsbury|montgomery
oswiecim,good result,krakow|wieliczka|zywiec
ot_esh_otchore,good result,thilane_hot_ine
otadaonanis,good result,attawapiskat_lowlands
otaez,good result,culiacan|quetzalla|tayoltita
otakou,good result,kaitangata|southern_alps
otapingshewee,good result,tionaga|wakusimi
otas,good result,timana|coyaima
otatitlan,good result,tochtepec|cosamaloapan
otavalo,good result,pimempiro_mountains|imbaguarbak|one
otelnuk,good result,kasakaupuyau|kawachisakau
otennienontant,good result,ahkwesasne|lake_of_two_mountains|kahwenoke|onontchataronon
otepoti,no river,
otjozondjii,no river,
otnabog,good result,menahkwesk|oromocto
otog,good result,dingyuan_lingzhou
otomi,good result,jalpan|tanchaycha|hnahnu
otonabee,good result,ganaraska|catchacoma
otrar,good result,artyk_ata|mardankuyik|zemukh|karnak
otrozhny,good result,lake_krasnoye|keelivtyn|kagyrgyn|anauls_uplands1
otse,good result,trinity_lagoon|tsikip|ayish|sabine_lake
otsiningo,good result,wappasening
otta,good result,imsdalen|tofte
ottauquechee,good result,abe|wantastiquet|po|ompompanusooc|po|sunapee
otuke,good result,pantanal_forest|koraveka|uechamitogosode
otun,good result,vijes|cauroma|umbra
otuques,good result,guato|araguaia
otway_sound,non conclusive,
otzoya,good result,chiapas_mountains|tzunun_kaab|chinabajul
ou,no river,
ouachita,good result,tensas|tunica|catalte
ouagadougou,good result,boussouma|mane
ouaka,good result,bosobolo|krebedje|mobaye
ouarzazate,good result,agdez|ait_benhaddou
ouasimesca,good result,samaqua|peribonka_hills
ouasioto,good result,kanawha|oral|eskalapia|amal|chattarawa|ethapetha
oudenaarde,good result,ghent|aalst|tournai
ouentarionk,non conclusive,
ouezzane,good result,larache|fez|la_mamora|amergo
ougen,good result,hailun|hvlan
ouham,good result,boali|moissala|gbabiri
ouiauirabugu,non conclusive,
ourense,good result,monforte_de_lemos|ribadavia|valenca
outapimiskou,good result,kouate|chicoutimi|shipshaw|valin_mountains|tadoussac
outeniqua,no river,
outer_babar_coast,non conclusive,
outer_sawu_coast,non conclusive,
outer_siberut_strait,non conclusive,
outer_strait_malacca,non conclusive,
outer_tomini_bay,non conclusive,
ouvea_atoll,no river,
ovalau_atoll,non conclusive,
oviken,good result,berg|hede
ovimbundu_kongo,good result,kuemgo|kuilembi|sambo|bailundo
owambo,good result,najama|tjimba
owanburra,good result,yambina
owashtanong,good result,wind_point|ou|wabenasibi
owatonna,good result,ocheyedan
oweekeno,no river,
owo,good result,akure|ewu|uzea
oxford,good result,henley|abingdon
oxitlan,good result,ixcatlan|xicaltepec|tochtepec
oxtlipan,good result,tziuhcoac|tanchaycha|ozuluama|tamtoc
oyate_shisha,good result,chagu|tchankasndata|aowa
oyem,good result,congo_jungle|ogoowe_kongo|mongomo
oyestad,no river,
oyotun,good result,indigiir|cokuurdaax|yukaghyr_upplands1
oyster_bay,non conclusive,
oyusut,good result,syuldyukar|krestyakh
ozanna,good result,mackenzie_mtns|tyagacho|tsay_iona|omineca_mountains
ozero_bol_shoye,non conclusive,
ozero_tyulen_ye1,non conclusive,
ozero_tyulen_ye2,non conclusive,
ozita,no river,
ozoro,good result,ugbodu|warri|nnewi
ozuluama,good result,oxtlipan|panuco|tamtoc
ozumacin,good result,mixtlan|atepec|chinantlan
ozurgeti,no river,
pa_lus_sa,good result,hinsepu|alpo_wa
paama_island,non conclusive,
paanajarvi,good result,jyskyjarvi|suikujarvi|lake_topozero
paat,good result,shadodkot|sehwan
pabbiring_islands,non conclusive,
pabna,good result,shahjadpur|rampur_boalla|fathabad|sreepur|bikrampur|savar
pacaca,no river,
pacaha,good result,chucalissa|quizquiz|rho|quigate|casqui
pacahuara,good result,madeira_amazon_jungle|cayubaba
pachan,good result,lacandon_jungle|ceibal|jolom_konob
pachina,good result,trinity_lagoon|deadose|abe|ishak|sabine_lake
pachora,good result,thalner|burhanpur|asirgarh|dharangaon|mehkar
pacitan,non conclusive,
pacolate,good result,eswawpuddenah|amoyescheck
padang,no river,
padas,no river,
paddar,good result,kishtwar|pangi
paderborn,good result,rietberg
padise,no river,
padre_island,non conclusive,
padrone_cape,non conclusive,
padum,good result,phuktal|zangla
pag,non conclusive,
paga,good result,tiebele|gambaga
pagai,no river,
pagan,good result,saw|salay|talok
pagan_coast,non conclusive,
pagan_island,non conclusive,
pagaruyung,good result,solok
pagashi,good result,attawapiskat_lowlands|kashechewan
pagatan,no river,
pago_bay,non conclusive,
paguat,no river,
pahang,good result,jerantut|pahang
pahang_coast,non conclusive,
pahara_lagoon,non conclusive,
pahatsi,good result,emasulia|tanwakanwakaghe|ni_okaska
pahdteeahnooch,non conclusive,
pahotcha,good result,nishnabotna
pai_tavytera,good result,kaiowa|ayvu_pora
paici,no river,
paikend,good result,bukhara|firabr
paikoneka,good result,guarasugwe_forest|koraveka|mbia|guarayo|zapoco_forest
pailon,good result,tumaco|imbaguarbak|one
paine,no river,
pairindi,good result,yaguari_guazu|gualeguay
paisley,no river,
paita_bay,non conclusive,
paitan_bay,non conclusive,
paititi,good result,ayopaya|altamachi_jungle
paiwan,non conclusive,
pajala,good result,hienatiemi|branna|kittila|korpilombo
pajang,good result,jagaraga
pak_huei_lang,good result,muang_nakhon|muang_mang
paka,no river,
pakaasnovos,good result,madeira_amazon_jungle|karipuna
pakamik,good result,tippecanoe
pakana,good result,abihka|aya|humati
pakanahuili,good result,itaba|nacoochee|coweta|tussahaw|tescuntee
pakatnamu,no river,
pakembangan,non conclusive,
pakhachi,no river,
pakhachi_coast,non conclusive,
pakil,non conclusive,
pakin_coast,non conclusive,
pakokku,good result,kanna|saw|talok|amyint
pakpak,good result,sionomhudon|karo|singkil|south_aceh_jungle
pakrac,good result,kutina|pozega|dubica|gradiski_brod
pakuali,no river,
pal_lahara,good result,bhuban|debagarh
palampet,good result,bhadrachalam|barasuru|rekapalle|chennur|ramagiri|molangur|mangapet
palampur,good result,nagarkot|mandi
palana,no river,
palanga,no river,
palanpur,good result,patan|idar
palaquechare,good result,bidai|mayeye|toho
palas_pasemah,non conclusive,
palasamudram,good result,penukonda|dharmavaram
palekh,good result,starodub_on_the_klyazma|abe|palekh|otun|ia
palembang,good result,musi_hilir|komering|prabumulih|leko|musi
palermo,no river,
pali,good result,siwana|khed|kurki
pali_uttar_pradesh,good result,shahjahanpur|budaun|kanauj|sargadwari
paliac,no river,
palikur,good result,guayana_jungle|approuage_mouth
palisema,good result,coligua
palitana,no river,
pallachacola,good result,capachequi|eufaula|apalachee|omusee
pallakolu,good result,rajamahendry|indian_coast52|indian_coast53
palm_beach,non conclusive,
palma,no river,
palma_del_rio,good result,cordoba|carmona|constantina
palmas,good result,santo_antonio|chapeco|taquara|iguazu
palmeira,good result,amal|chopim|ou|chapeco|amal|yguazu|cruz_alta|passo_fundo
palmeira_brasil,good result,lapa|ponta_grossa|mafra|guarapuava
palmi,no river,
palmyra_atoll,non conclusive,
palmyra_coast,non conclusive,
palopo,no river,
paltamo,good result,utajarvi|oulujarvi|sotkamo
palu,good result,harput|genc
palu_bay,non conclusive,
paluk_bay,non conclusive,
pama,good result,tambaga|pusiga
pambala,good result,mfumu_bekussu|inzia
pamlico,good result,nooherooka|pamlico_sound
pamlico_sound,no river,
pampa_coast,non conclusive,
pampahuaylla,good result,choccalpata|ayacucho_jungle
pamticough,good result,gowtano|cherohenaka_nc|adshusheer
pamuuyu,good result,chipagwe|chipukuswi|madanda
panama,no river,
panama_gulf,non conclusive,
panamahkas,good result,tawahka|tawahka|danli
panaon,no river,
panar,good result,kalam|kelapur|amravati|bramhapuri
panaskerti,good result,artanuji|parkhali
panay_gulf,non conclusive,
pancevo,good result,modos|petrovaradin|belgrad|smederevo
panchagarh,good result,rangpur_bengal|dalingkot
pandjih,good result,qasr_ahnaf|barkdiz
pandua,good result,nadia|satgaon
pandua_adina,good result,tajpur|gaur|katihar
panduranga,non conclusive,
panemune,good result,jurbarkas|kedainiai
panenetah,good result,ne_shuta|aahkawiraahkata
panevezys,good result,pasvalys|maleisiai
pangalia,no river,
pangandaran,no river,
pangani,good result,usambara|ou|zigula|pemba_channel
pangasugan,no river,
pangguyangan,no river,
pangi,good result,paddar|keylong
pangkalan_kerinci,good result,kampar|pelalawan
pangkalpinang,no river,
pangnirtung,non conclusive,
pangu,good result,yakesa|emuer|humar
pangutaran_group,non conclusive,
pangvay,good result,bost|maiwand|kandahar|arghestan
